transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,transaction_type,merchant_category,location,status,scenario_id,ground_truth_pattern
TXN-998BBBA682D9,2026-08-09 23:57:54,ACC-0222,ACC-0134,77635.16,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-13F2C96BC8FD,2026-08-10 00:01:12,ACC-0249,ACC-0338,12286.65,INR,CASH,transfer,utilities,Kolkata,completed,,
TXN-AB049FA44BCE,2026-08-10 00:13:30,ACC-0433,ACC-0338,12745.07,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-E03DA656D25F,2026-08-10 00:30:25,ACC-0357,ACC-0225,25046.61,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-DC37FCA844F5,2026-08-10 00:37:04,ACC-0423,ACC-0547,16829.92,INR,UPI,transfer,,Mumbai,completed,,
TXN-B60E8487F93E,2026-08-10 00:37:30,ACC-0440,ACC-0323,26438.08,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-B1DFFA2666CE,2026-08-10 00:37:34,ACC-0430,ACC-0344,16084.95,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-D5B31317230D,2026-08-10 00:50:14,ACC-0320,ACC-0278,21232.2,INR,UPI,transfer,,Hyderabad,completed,,
TXN-3E25B99C2B4A,2026-08-10 00:56:10,ACC-0409,ACC-0523,22818.03,INR,UPI,transfer,,Hyderabad,completed,,
TXN-4E93EC9FEEA1,2026-08-10 01:07:55,ACC-0283,ACC-0441,74391.37,INR,UPI,transfer,,Kolkata,completed,,
TXN-5769A368DAF2,2026-08-10 01:10:40,ACC-0490,ACC-0150,18387.4,INR,IMPS,transfer,utilities,Pune,completed,,
TXN-E5C336F0889E,2026-08-10 01:18:35,ACC-0467,ACC-0469,27249.79,INR,CASH,transfer,fuel,Ahmedabad,completed,,
TXN-490DEA3D2CBB,2026-08-10 01:45:55,ACC-0392,ACC-0558,26676.09,INR,UPI,transfer,rent,Mumbai,completed,,
TXN-1869A51ED117,2026-08-10 01:46:41,ACC-0574,ACC-0585,27798.39,INR,UPI,transfer,,Hyderabad,completed,,
TXN-50A705AC8C91,2026-08-10 01:49:12,ACC-0388,ACC-0448,99222.72,INR,UPI,transfer,rent,Chennai,completed,,
TXN-CDFD505B3792,2026-08-10 01:51:49,ACC-0334,ACC-0409,18506.93,INR,UPI,transfer,,Mumbai,completed,,
TXN-1625094E24BE,2026-08-10 01:54:50,ACC-0432,ACC-0181,28842.09,INR,CASH,transfer,,Kolkata,completed,,
TXN-7D130353DCF7,2026-08-10 01:57:47,ACC-0217,ACC-0520,20896.94,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-7762A00C1863,2026-08-10 02:14:36,ACC-0171,ACC-0480,12520.73,INR,UPI,transfer,,Delhi,completed,,
TXN-293352A255B4,2026-08-10 02:27:09,ACC-0342,ACC-0186,14658.62,INR,IMPS,transfer,restaurant,Delhi,completed,,
TXN-B4B854EBFAE3,2026-08-10 02:35:52,ACC-0552,ACC-0367,4936.67,INR,UPI,transfer,groceries,Delhi,completed,,
TXN-757852EA7909,2026-08-10 02:54:34,ACC-0192,ACC-0517,3761.23,INR,UPI,transfer,rent,Kolkata,completed,,
TXN-EC7241FBA81D,2026-08-10 02:54:46,ACC-0387,ACC-0589,18693.22,INR,UPI,transfer,fuel,Kolkata,completed,,
TXN-1F65690A8ADC,2026-08-10 03:03:00,ACC-0106,ACC-0535,15378.65,INR,UPI,transfer,fuel,Delhi,completed,,
TXN-8E28644B8212,2026-08-10 03:26:18,ACC-0464,ACC-0127,13242.34,INR,NEFT,transfer,,Kolkata,completed,,
TXN-0FBA95473835,2026-08-10 03:32:19,ACC-0282,ACC-0464,22380.12,INR,UPI,transfer,utilities,Hyderabad,completed,,
TXN-9FB9FA5D1DC9,2026-08-10 03:32:47,ACC-0415,ACC-0348,15764.37,INR,UPI,transfer,groceries,Pune,completed,,
TXN-40AD8A5C179C,2026-08-10 04:01:15,ACC-0365,ACC-0294,10728.55,INR,CASH,transfer,,Chennai,completed,,
TXN-AB096BCC0257,2026-08-10 04:26:16,ACC-0563,ACC-0120,10280.93,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-E233E8384994,2026-08-10 04:34:36,ACC-0327,ACC-0290,24823.98,INR,IMPS,transfer,utilities,Ahmedabad,completed,,
TXN-900BABAED978,2026-08-10 04:48:48,ACC-0114,ACC-0221,19782.82,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-8C6866EEADD5,2026-08-10 04:48:58,ACC-0100,ACC-0103,13835.22,INR,RTGS,transfer,,Hyderabad,completed,,
TXN-F2BFC7742219,2026-08-10 04:49:59,ACC-0508,ACC-0335,15198.81,INR,UPI,transfer,,Chennai,completed,,
TXN-19FC4C768590,2026-08-10 04:51:56,ACC-0219,ACC-0548,15881.04,INR,IMPS,transfer,,Mumbai,completed,,
TXN-9CFD7A06C7FC,2026-08-10 05:01:08,ACC-0136,ACC-0201,14700.77,INR,UPI,transfer,fuel,Pune,completed,,
TXN-A707AE21F606,2026-08-10 05:01:11,ACC-0496,ACC-0484,9901.04,INR,UPI,transfer,subscription,Pune,completed,,
TXN-EE64CC8E3A76,2026-08-10 05:02:35,ACC-0242,ACC-0244,20746.44,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-BBEA80B577B7,2026-08-10 05:03:53,ACC-0141,ACC-0510,24145.21,INR,IMPS,transfer,utilities,Ahmedabad,completed,,
TXN-DCAE783A3E5A,2026-08-10 05:35:01,ACC-0251,ACC-0210,10586.16,INR,UPI,transfer,rent,Ahmedabad,completed,,
TXN-B1D326FB80B8,2026-08-10 05:41:18,ACC-0397,ACC-0435,1382.62,INR,IMPS,transfer,subscription,Ahmedabad,completed,,
TXN-38564802ED63,2026-08-10 05:43:35,ACC-0192,ACC-0154,118270.02,INR,CASH,transfer,,Pune,completed,,
TXN-2037BF6941E5,2026-08-10 05:54:29,ACC-0356,ACC-0389,79175.11,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-CE9EDC72DA44,2026-08-10 05:57:59,ACC-0470,ACC-0363,13126.65,INR,UPI,transfer,,Bangalore,completed,,
TXN-F3D9923A4DB2,2026-08-10 06:00:35,ACC-0228,ACC-0168,21836.72,INR,IMPS,transfer,groceries,Hyderabad,completed,,
TXN-2F9876686412,2026-08-10 06:04:33,ACC-0580,ACC-0479,14326.73,INR,NEFT,transfer,,Mumbai,completed,,
TXN-D915B41978B5,2026-08-10 06:11:22,ACC-0270,ACC-0497,12935.11,INR,RTGS,transfer,groceries,Mumbai,completed,,
TXN-3657B0A635D6,2026-08-10 06:26:58,ACC-0428,ACC-0154,27564.5,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-BF5ED75611A3,2026-08-10 06:31:05,ACC-0166,ACC-0111,12125.98,INR,UPI,transfer,utilities,Ahmedabad,completed,,
TXN-BD13D324344A,2026-08-10 06:32:43,ACC-0160,ACC-0469,35738.6,INR,IMPS,transfer,utilities,Kolkata,completed,,
TXN-AA266D6595C1,2026-08-10 06:40:41,ACC-0494,ACC-0211,19008.99,INR,IMPS,transfer,,Mumbai,completed,,
TXN-618CD544C38F,2026-08-10 07:00:05,ACC-0143,ACC-0564,9508.56,INR,NEFT,transfer,medical,Hyderabad,completed,,
TXN-CC89AE75CA3A,2026-08-10 07:27:16,ACC-0270,ACC-0507,11584.78,INR,NEFT,transfer,medical,Ahmedabad,completed,,
TXN-771382AE7606,2026-08-10 07:27:56,ACC-0187,ACC-0273,889.06,INR,IMPS,transfer,restaurant,Ahmedabad,completed,,
TXN-D3917EFD8C84,2026-08-10 07:28:08,ACC-0531,ACC-0515,18785.74,INR,CASH,transfer,rent,Chennai,completed,,
TXN-3FD7F89B23D0,2026-08-10 07:45:35,ACC-0239,ACC-0427,11510.96,INR,IMPS,transfer,medical,Chennai,completed,,
TXN-S008-001,2026-08-10 08:00:00,ACC-0194,ACC-0204,19747.86,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-002,2026-08-10 08:02:00,ACC-0194,ACC-0205,17007.35,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-B5BDF4CC789B,2026-08-10 08:03:33,ACC-0585,ACC-0473,20391.25,INR,UPI,transfer,groceries,Delhi,completed,,
TXN-S008-003,2026-08-10 08:04:00,ACC-0194,ACC-0206,14820.41,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-004,2026-08-10 08:06:00,ACC-0194,ACC-0207,11340.0,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-005,2026-08-10 08:08:00,ACC-0194,ACC-0208,8690.03,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-FA3B73DF8232,2026-08-10 08:08:05,ACC-0151,ACC-0118,50564.14,INR,NEFT,transfer,restaurant,Ahmedabad,completed,,
TXN-9909228FA520,2026-08-10 08:09:07,ACC-0385,ACC-0273,130880.98,INR,UPI,transfer,,Bangalore,completed,,
TXN-S008-006,2026-08-10 08:10:00,ACC-0194,ACC-0209,19307.47,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-007,2026-08-10 08:12:00,ACC-0194,ACC-0210,18706.82,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-008,2026-08-10 08:14:00,ACC-0194,ACC-0211,17973.79,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-009,2026-08-10 08:16:00,ACC-0194,ACC-0212,6952.01,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-010,2026-08-10 08:18:00,ACC-0194,ACC-0213,11174.27,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-011,2026-08-10 08:20:00,ACC-0194,ACC-0214,19757.8,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-012,2026-08-10 08:22:00,ACC-0194,ACC-0215,14469.47,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-103AC2CB8F57,2026-08-10 08:22:20,ACC-0347,ACC-0445,25050.34,INR,IMPS,transfer,utilities,Bangalore,completed,,
TXN-S008-013,2026-08-10 08:24:00,ACC-0194,ACC-0216,18731.32,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-2EBB6D6ABEA7,2026-08-10 08:25:21,ACC-0270,ACC-0106,13895.56,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-5C331AD72F2A,2026-08-10 08:25:54,ACC-0476,ACC-0580,23335.69,INR,UPI,transfer,medical,Ahmedabad,completed,,
TXN-S008-014,2026-08-10 08:26:00,ACC-0194,ACC-0217,15066.6,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-S008-015,2026-08-10 08:28:00,ACC-0194,ACC-0218,5202.18,INR,UPI,transfer,,Kolkata,completed,SCENARIO-008,synthetic_suspicious_pattern
TXN-549A28AC9309,2026-08-10 08:36:01,ACC-0241,ACC-C-001,21569.66,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-4EAB9701948F,2026-08-10 08:38:40,ACC-0367,ACC-0298,22289.56,INR,RTGS,transfer,shopping,Mumbai,completed,,
TXN-70B639E6E5A7,2026-08-10 09:01:28,ACC-0285,ACC-0111,15395.94,INR,UPI,transfer,medical,Delhi,completed,,
TXN-B96731B6F7E7,2026-08-10 09:02:37,ACC-0431,ACC-0474,23362.06,INR,IMPS,transfer,restaurant,Bangalore,completed,,
TXN-866314E91B28,2026-08-10 09:13:39,ACC-0341,ACC-0239,18818.08,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-B12873C5A630,2026-08-10 09:16:14,ACC-0390,ACC-0531,29214.56,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-B7A76C5F3A52,2026-08-10 09:30:30,ACC-0166,ACC-0187,19755.7,INR,IMPS,transfer,shopping,Mumbai,completed,,
TXN-E541D2B450D7,2026-08-10 09:37:21,ACC-0211,ACC-0472,12292.54,INR,IMPS,transfer,utilities,Ahmedabad,completed,,
TXN-F6B4E16F43A7,2026-08-10 09:37:25,ACC-0137,ACC-0508,96642.68,INR,NEFT,transfer,medical,Mumbai,completed,,
TXN-1FBADA16C8E1,2026-08-10 09:38:22,ACC-0483,ACC-0197,11400.55,INR,RTGS,transfer,groceries,Bangalore,completed,,
TXN-3E155258D8DF,2026-08-10 09:53:40,ACC-0291,ACC-0296,20487.88,INR,UPI,transfer,fuel,Bangalore,completed,,
TXN-3A9C1946E9E7,2026-08-10 09:57:33,ACC-0261,ACC-0291,1343.78,INR,IMPS,transfer,utilities,Bangalore,completed,,
TXN-B24AF26ECF4D,2026-08-10 10:08:02,ACC-0324,ACC-0297,10752.07,INR,RTGS,transfer,rent,Ahmedabad,completed,,
TXN-C5BC4FCAA0FF,2026-08-10 10:15:32,ACC-0117,ACC-0177,19749.63,INR,NEFT,transfer,fuel,Delhi,completed,,
TXN-B3340D4067EC,2026-08-10 10:21:45,ACC-0431,ACC-0321,2239.46,INR,NEFT,transfer,rent,Kolkata,completed,,
TXN-4BE0141F5086,2026-08-10 10:27:26,ACC-0379,ACC-0397,15479.72,INR,IMPS,transfer,fuel,Chennai,completed,,
TXN-2F141A70C20F,2026-08-10 10:31:22,ACC-0344,ACC-0356,20895.48,INR,UPI,transfer,shopping,Delhi,completed,,
TXN-BBFD6EF9AA7A,2026-08-10 10:39:33,ACC-0233,ACC-0388,34991.82,INR,IMPS,transfer,shopping,Bangalore,completed,,
TXN-493F3E927BE9,2026-08-10 10:42:29,ACC-0332,ACC-0564,31431.43,INR,IMPS,transfer,fuel,Pune,completed,,
TXN-E77427870C37,2026-08-10 10:47:17,ACC-0434,ACC-0163,8541.08,INR,NEFT,transfer,subscription,Delhi,completed,,
TXN-C5F002772159,2026-08-10 10:50:40,ACC-0350,ACC-0487,22388.91,INR,NEFT,transfer,utilities,Ahmedabad,completed,,
TXN-CECAABC3F909,2026-08-10 10:50:53,ACC-0515,ACC-0201,36167.32,INR,UPI,transfer,restaurant,Pune,completed,,
TXN-44EB7A3089B9,2026-08-10 11:17:51,ACC-0333,ACC-0305,13846.31,INR,CASH,transfer,utilities,Delhi,completed,,
TXN-DE2366B23D2E,2026-08-10 11:18:28,ACC-0188,ACC-0216,12834.83,INR,UPI,transfer,groceries,Mumbai,completed,,
TXN-B064BF031D83,2026-08-10 11:34:46,ACC-0149,ACC-0375,15476.45,INR,UPI,transfer,utilities,Kolkata,completed,,
TXN-578CCDFF7AD2,2026-08-10 11:54:36,ACC-0340,ACC-0337,20344.58,INR,RTGS,transfer,rent,Kolkata,completed,,
TXN-4DF2A00EB03C,2026-08-10 12:08:03,ACC-0174,ACC-0524,21696.24,INR,UPI,transfer,shopping,Hyderabad,completed,,
TXN-41C6043508C1,2026-08-10 12:36:26,ACC-0227,ACC-0532,23526.56,INR,UPI,transfer,restaurant,Hyderabad,completed,,
TXN-80CEE39E9693,2026-08-10 12:41:48,ACC-0146,ACC-0459,12804.76,INR,IMPS,transfer,,Bangalore,completed,,
TXN-94FA1FE60E6D,2026-08-10 12:44:19,ACC-0210,ACC-0306,23040.22,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-7E9FD601A674,2026-08-10 12:49:59,ACC-0342,ACC-0163,23780.85,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-9FE8AD153B66,2026-08-10 12:50:46,ACC-0264,ACC-0591,12711.32,INR,UPI,transfer,shopping,Hyderabad,completed,,
TXN-0C70A20C93F9,2026-08-10 12:58:15,ACC-0378,ACC-0513,16972.82,INR,IMPS,transfer,,Ahmedabad,completed,,
TXN-3DF5EFD7D9C9,2026-08-10 13:04:36,ACC-0438,ACC-0384,68139.77,INR,IMPS,transfer,subscription,Delhi,completed,,
TXN-51A3D19F3B74,2026-08-10 13:19:57,ACC-0532,ACC-0554,17534.55,INR,UPI,transfer,,Mumbai,completed,,
TXN-04081E7CBFE7,2026-08-10 13:28:33,ACC-0124,ACC-E-001,18500.71,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-AD854C5C5BDE,2026-08-10 13:31:15,ACC-0503,ACC-0541,10825.12,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-89127D027F67,2026-08-10 13:31:24,ACC-0499,ACC-0400,17876.12,INR,RTGS,transfer,shopping,Mumbai,completed,,
TXN-67947D697F81,2026-08-10 13:34:22,ACC-0331,ACC-0144,9211.07,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-73A9DE72D913,2026-08-10 13:39:42,ACC-0510,ACC-0318,19704.11,INR,UPI,transfer,restaurant,Pune,completed,,
TXN-509B47F96957,2026-08-10 13:40:42,ACC-0257,ACC-0584,13502.74,INR,NEFT,transfer,utilities,Bangalore,completed,,
TXN-EA2D7377F91B,2026-08-10 13:41:32,ACC-0306,ACC-0373,12498.47,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-581BBE0C32C0,2026-08-10 13:46:58,ACC-0143,ACC-0266,11485.68,INR,UPI,transfer,restaurant,Mumbai,completed,,
TXN-E65788A99EF8,2026-08-10 13:57:09,ACC-0213,ACC-0212,13560.09,INR,UPI,transfer,,Hyderabad,completed,,
TXN-FBA1CDD86408,2026-08-10 14:14:06,ACC-0468,ACC-0523,8283.08,INR,NEFT,transfer,,Hyderabad,completed,,
TXN-A1E52210DFE8,2026-08-10 14:14:44,ACC-0260,ACC-0126,23984.19,INR,UPI,transfer,groceries,Kolkata,completed,,
TXN-F2803E96ED60,2026-08-10 14:30:34,ACC-0545,ACC-0415,20534.16,INR,UPI,transfer,utilities,Chennai,completed,,
TXN-65DB96C0FFE8,2026-08-10 14:36:22,ACC-0258,ACC-0422,17002.57,INR,IMPS,transfer,rent,Kolkata,completed,,
TXN-E108DA013133,2026-08-10 14:47:09,ACC-0179,ACC-0592,19004.14,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-05728A335D32,2026-08-10 14:49:18,ACC-0263,ACC-0201,13901.58,INR,UPI,transfer,,Hyderabad,completed,,
TXN-7532B8481F56,2026-08-10 15:04:44,ACC-0419,ACC-0555,18415.08,INR,NEFT,transfer,fuel,Chennai,completed,,
TXN-0E15B2FB27DD,2026-08-10 15:05:20,ACC-0274,ACC-0410,2958.19,INR,RTGS,transfer,shopping,Pune,completed,,
TXN-FA655DE1AD78,2026-08-10 15:06:42,ACC-0481,ACC-0380,19011.9,INR,UPI,transfer,,Delhi,completed,,
TXN-999642F69809,2026-08-10 15:14:29,ACC-0271,ACC-0383,164.53,INR,CASH,transfer,shopping,Delhi,completed,,
TXN-E252A8798FBB,2026-08-10 15:18:03,ACC-0180,ACC-0104,23362.57,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-23CFED3DD5BB,2026-08-10 15:19:33,ACC-0389,ACC-0388,13509.44,INR,UPI,transfer,fuel,Pune,completed,,
TXN-2CBA36660D94,2026-08-10 15:29:19,ACC-0197,ACC-0518,18122.1,INR,UPI,transfer,,Hyderabad,completed,,
TXN-922DD4DD4964,2026-08-10 15:29:38,ACC-0317,ACC-0526,18602.97,INR,UPI,transfer,fuel,Ahmedabad,completed,,
TXN-7DBAF0AD2FB5,2026-08-10 15:55:47,ACC-0463,ACC-0126,12718.47,INR,IMPS,transfer,shopping,Ahmedabad,completed,,
TXN-6B23B00281DD,2026-08-10 16:00:36,ACC-0359,ACC-0186,15477.54,INR,IMPS,transfer,rent,Chennai,completed,,
TXN-A2D42D85E6F3,2026-08-10 16:01:01,ACC-0495,ACC-0552,17934.28,INR,NEFT,transfer,groceries,Mumbai,completed,,
TXN-7F29AAC60FCA,2026-08-10 16:07:06,ACC-0276,ACC-0424,22609.22,INR,UPI,transfer,restaurant,Kolkata,completed,,
TXN-D969A68DCA8B,2026-08-10 16:13:38,ACC-0324,ACC-0480,13023.08,INR,IMPS,transfer,rent,Mumbai,completed,,
TXN-390E307AF1EF,2026-08-10 16:18:56,ACC-0163,ACC-0591,12381.63,INR,UPI,transfer,,Ahmedabad,completed,,
TXN-1E8C3B283B9B,2026-08-10 16:28:16,ACC-0109,ACC-0357,20319.21,INR,UPI,transfer,utilities,Ahmedabad,completed,,
TXN-F3888A6682C9,2026-08-10 16:28:36,ACC-0442,ACC-0263,7253.02,INR,IMPS,transfer,medical,Kolkata,completed,,
TXN-DB97F5C134F1,2026-08-10 16:41:39,ACC-0167,ACC-0487,22337.65,INR,CASH,transfer,,Pune,completed,,
TXN-98901B20920B,2026-08-10 16:42:42,ACC-0185,ACC-0135,11553.94,INR,UPI,transfer,shopping,Kolkata,completed,,
TXN-C4720199E400,2026-08-10 16:49:21,ACC-0535,ACC-0483,10502.47,INR,NEFT,transfer,subscription,Chennai,completed,,
TXN-B27696271980,2026-08-10 16:52:28,ACC-0160,ACC-0404,11471.88,INR,UPI,transfer,groceries,Kolkata,completed,,
TXN-A1D01C301607,2026-08-10 17:05:04,ACC-0315,ACC-0434,7339.52,INR,UPI,transfer,medical,Kolkata,completed,,
TXN-227B7C9EAE74,2026-08-10 17:07:45,ACC-0259,ACC-0431,43541.4,INR,UPI,transfer,,Delhi,completed,,
TXN-D17C8AB9DDA7,2026-08-10 17:14:03,ACC-0493,ACC-0159,12657.71,INR,UPI,transfer,utilities,Pune,completed,,
TXN-C10E5613E05A,2026-08-10 17:22:09,ACC-0562,ACC-0164,16381.54,INR,UPI,transfer,restaurant,Mumbai,completed,,
TXN-A9349B65EC20,2026-08-10 17:43:10,ACC-0506,ACC-0314,11253.64,INR,IMPS,transfer,fuel,Kolkata,completed,,
TXN-A34166BC9663,2026-08-10 17:49:34,ACC-0333,ACC-0540,13751.67,INR,IMPS,transfer,,Ahmedabad,completed,,
TXN-4172148D89BB,2026-08-10 18:28:41,ACC-0253,ACC-0393,17126.37,INR,IMPS,transfer,rent,Ahmedabad,completed,,
TXN-21F2FA623884,2026-08-10 18:43:58,ACC-0516,ACC-0318,14508.56,INR,RTGS,transfer,fuel,Kolkata,completed,,
TXN-8C4496C7CB80,2026-08-10 18:49:02,ACC-0244,ACC-0308,12335.68,INR,IMPS,transfer,subscription,Pune,completed,,
TXN-F3E1794329DD,2026-08-10 19:06:25,ACC-0477,ACC-0388,18832.97,INR,RTGS,transfer,,Delhi,completed,,
TXN-ADFC924D7A49,2026-08-10 19:07:25,ACC-0101,ACC-0475,11867.46,INR,NEFT,transfer,rent,Delhi,completed,,
TXN-D123360B0D49,2026-08-10 19:07:49,ACC-0497,ACC-0311,19433.41,INR,NEFT,transfer,groceries,Delhi,completed,,
TXN-FC61D4547713,2026-08-10 19:13:06,ACC-0152,ACC-0144,23927.06,INR,UPI,transfer,rent,Bangalore,completed,,
TXN-F94E135D812C,2026-08-10 19:16:57,ACC-0583,ACC-0410,17444.15,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-92F8F27C16DC,2026-08-10 19:26:13,ACC-0516,ACC-0201,23549.16,INR,NEFT,transfer,shopping,Mumbai,completed,,
TXN-346F35BCCE6A,2026-08-10 19:28:26,ACC-0167,ACC-0544,14589.32,INR,NEFT,transfer,shopping,Delhi,completed,,
TXN-51777F2C78DB,2026-08-10 19:31:19,ACC-0131,ACC-0209,1695.63,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-34ADF6D68BB4,2026-08-10 19:38:06,ACC-0188,ACC-0564,14346.97,INR,CASH,transfer,groceries,Mumbai,completed,,
TXN-FD54DBB2C160,2026-08-10 19:43:29,ACC-0237,ACC-0226,17554.46,INR,NEFT,transfer,groceries,Chennai,completed,,
TXN-AE1F857E2ED3,2026-08-10 19:51:41,ACC-0419,ACC-0152,28499.09,INR,IMPS,transfer,medical,Bangalore,completed,,
TXN-CC13BE8274A0,2026-08-10 19:59:10,ACC-0352,ACC-0227,12671.56,INR,UPI,transfer,,Mumbai,completed,,
TXN-1200B8A86FA2,2026-08-10 20:24:47,ACC-0221,ACC-0489,76599.0,INR,UPI,transfer,,Kolkata,completed,,
TXN-FA959153DF05,2026-08-10 20:31:34,ACC-0268,ACC-0334,11293.1,INR,RTGS,transfer,medical,Hyderabad,completed,,
TXN-BA7223347FF7,2026-08-10 20:38:40,ACC-0119,ACC-0524,13459.65,INR,UPI,transfer,rent,Kolkata,completed,,
TXN-18ED955B760B,2026-08-10 20:45:52,ACC-0231,ACC-0491,21001.97,INR,IMPS,transfer,restaurant,Mumbai,completed,,
TXN-FBF818F7A698,2026-08-10 20:47:14,ACC-0531,ACC-0479,23334.12,INR,IMPS,transfer,groceries,Hyderabad,completed,,
TXN-437E42F1C791,2026-08-10 20:51:47,ACC-0156,ACC-0388,19063.45,INR,UPI,transfer,medical,Pune,completed,,
TXN-C768AF1BE41F,2026-08-10 20:53:57,ACC-0360,ACC-0406,21440.66,INR,UPI,transfer,medical,Delhi,completed,,
TXN-E447D96F4888,2026-08-10 20:57:17,ACC-0159,ACC-0412,10596.84,INR,IMPS,transfer,fuel,Mumbai,completed,,
TXN-20ED52875D47,2026-08-10 20:59:27,ACC-0326,ACC-0423,16367.9,INR,NEFT,transfer,rent,Ahmedabad,completed,,
TXN-4E15DD053F52,2026-08-10 21:07:20,ACC-0400,ACC-0276,13169.49,INR,NEFT,transfer,utilities,Chennai,completed,,
TXN-8249A625C42F,2026-08-10 21:09:12,ACC-0539,ACC-0316,12639.69,INR,UPI,transfer,subscription,Kolkata,completed,,
TXN-29F02B52FDF1,2026-08-10 21:17:52,ACC-0258,ACC-0171,24281.46,INR,NEFT,transfer,groceries,Kolkata,completed,,
TXN-EAE772D9CAB1,2026-08-10 21:23:37,ACC-0133,ACC-0223,16991.37,INR,UPI,transfer,restaurant,Chennai,completed,,
TXN-4EC5EC1F39FE,2026-08-10 21:25:27,ACC-0108,ACC-0411,18294.57,INR,IMPS,transfer,utilities,Kolkata,completed,,
TXN-22F7B786EB6B,2026-08-10 21:29:33,ACC-0400,ACC-0543,9866.62,INR,UPI,transfer,shopping,Mumbai,completed,,
TXN-32F0E53B0308,2026-08-10 21:47:23,ACC-0478,ACC-0235,18517.67,INR,CASH,transfer,groceries,Ahmedabad,completed,,
TXN-4D478767E69E,2026-08-10 21:47:31,ACC-0357,ACC-0284,31727.53,INR,NEFT,transfer,fuel,Mumbai,completed,,
TXN-71B9A0585170,2026-08-10 21:54:11,ACC-0143,ACC-0534,13689.08,INR,UPI,transfer,shopping,Mumbai,completed,,
TXN-1C453476C15C,2026-08-10 22:03:35,ACC-0408,ACC-0395,16397.31,INR,UPI,transfer,shopping,Ahmedabad,completed,,
TXN-FD9C90D444C5,2026-08-10 22:18:12,ACC-0280,ACC-0589,22224.92,INR,UPI,transfer,groceries,Chennai,completed,,
TXN-9171121ADBBB,2026-08-10 22:19:29,ACC-0331,ACC-0439,17570.44,INR,UPI,transfer,medical,Chennai,completed,,
TXN-F5FA4B8463CB,2026-08-10 22:30:55,ACC-0270,ACC-0272,12126.25,INR,RTGS,transfer,utilities,Pune,completed,,
TXN-00D1C230298C,2026-08-10 22:33:31,ACC-0513,ACC-0544,11031.64,INR,NEFT,transfer,groceries,Ahmedabad,completed,,
TXN-666DD4B825C7,2026-08-10 22:52:25,ACC-0588,ACC-0234,24694.43,INR,IMPS,transfer,subscription,Bangalore,completed,,
TXN-E912E817493F,2026-08-10 23:39:19,ACC-0182,ACC-0337,18521.56,INR,IMPS,transfer,groceries,Pune,completed,,
TXN-808090D2CABB,2026-08-10 23:45:05,ACC-0535,ACC-0233,13780.1,INR,UPI,transfer,medical,Ahmedabad,completed,,
